ID,NAME,PARENT,YEAR,TOTAL
979,INDIA,PASAULE,2080,1626927002
980,INDIA,PASAULE,2081,1622178968
981,INDIA,PASAULE,2082,1617304175
982,INDIA,PASAULE,2083,1612312579
983,INDIA,PASAULE,2084,1607214022
984,INDIA,PASAULE,2085,1602017424
985,INDIA,PASAULE,2086,1596732383
986,INDIA,PASAULE,2087,1591365736
987,INDIA,PASAULE,2088,1585920202
988,INDIA,PASAULE,2089,1580396453
989,INDIA,PASAULE,2090,1574797201
990,INDIA,PASAULE,2091,1569128520
991,INDIA,PASAULE,2092,1563399451
992,INDIA,PASAULE,2093,1557620765
993,INDIA,PASAULE,2094,1551803731
994,INDIA,PASAULE,2095,1545958898
995,INDIA,PASAULE,2096,1540095658
996,INDIA,PASAULE,2097,1534222029
997,INDIA,PASAULE,2098,1528344549
998,INDIA,PASAULE,2099,1522468414
999,INDIA,PASAULE,2100,1516597380
1000,USA,PASAULE,1990,252529950
1001,USA,PASAULE,1991,254974819
1002,USA,PASAULE,1992,257454273
1003,USA,PASAULE,1993,260020186
1004,USA,PASAULE,1994,262741566
1005,USA,PASAULE,1995,265658849
1006,USA,PASAULE,1996,268803424
1007,USA,PASAULE,1997,272136551
1008,USA,PASAULE,1998,275542603
1009,USA,PASAULE,1999,278862277
1010,USA,PASAULE,2000,281982778
1011,USA,PASAULE,2001,284852391
1012,USA,PASAULE,2002,287506847
1013,USA,PASAULE,2003,290027624
1014,USA,PASAULE,2004,292539324
1015,USA,PASAULE,2005,295129501
1016,USA,PASAULE,2006,297827356
1017,USA,PASAULE,2007,300595175
1018,USA,PASAULE,2008,303374067
1019,USA,PASAULE,2009,306076362
1020,USA,PASAULE,2010,308641391
1021,USA,PASAULE,2011,311051373
1022,USA,PASAULE,2012,313335423
1023,USA,PASAULE,2013,315536676
1024,USA,PASAULE,2014,317718779
1025,USA,PASAULE,2015,319929162
1026,USA,PASAULE,2016,322179605
1027,USA,PASAULE,2017,324459463
1028,USA,PASAULE,2018,326766748
1029,USA,PASAULE,2019,329093110
1030,USA,PASAULE,2020,331431534
1031,USA,PASAULE,2021,333783196
1032,USA,PASAULE,2022,336149711
1033,USA,PASAULE,2023,338523714
1034,USA,PASAULE,2024,340895345
1035,USA,PASAULE,2025,343255846
1036,USA,PASAULE,2026,345601753
1037,USA,PASAULE,2027,347929541
1038,USA,PASAULE,2028,350230259
1039,USA,PASAULE,2029,352493665
1040,USA,PASAULE,2030,354711670
1041,USA,PASAULE,2031,356879946
1042,USA,PASAULE,2032,358997015
1043,USA,PASAULE,2033,361061610
1044,USA,PASAULE,2034,363073790
1045,USA,PASAULE,2035,365033872
1046,USA,PASAULE,2036,366941644
1047,USA,PASAULE,2037,368797150
1048,USA,PASAULE,2038,370601929
1049,USA,PASAULE,2039,372358216
1050,USA,PASAULE,2040,374068752
1051,USA,PASAULE,2041,375734948
1052,USA,PASAULE,2042,377359928
1053,USA,PASAULE,2043,378950342
1054,USA,PASAULE,2044,380514372
1055,USA,PASAULE,2045,382058853
1056,USA,PASAULE,2046,383587662
1057,USA,PASAULE,2047,385102864
1058,USA,PASAULE,2048,386607164
1059,USA,PASAULE,2049,388102725
1060,USA,PASAULE,2050,389591663
1061,USA,PASAULE,2051,391075734
1062,USA,PASAULE,2052,392557264
1063,USA,PASAULE,2053,394039407
1064,USA,PASAULE,2054,395525554
1065,USA,PASAULE,2055,397018031
1066,USA,PASAULE,2056,398517824
1067,USA,PASAULE,2057,400024253
1068,USA,PASAULE,2058,401535603
1069,USA,PASAULE,2059,403049130
1070,USA,PASAULE,2060,404562225
1071,USA,PASAULE,2061,406073428
1072,USA,PASAULE,2062,407581291
1073,USA,PASAULE,2063,409082951
1074,USA,PASAULE,2064,410575088
1075,USA,PASAULE,2065,412054508
1076,USA,PASAULE,2066,413519380
1077,USA,PASAULE,2067,414967289
1078,USA,PASAULE,2068,416393634
1079,USA,PASAULE,2069,417793142
1080,USA,PASAULE,2070,419161631
1081,USA,PASAULE,2071,420496821
1082,USA,PASAULE,2072,421797950
1083,USA,PASAULE,2073,423064388
1084,USA,PASAULE,2074,424296215
1085,USA,PASAULE,2075,425493571
1086,USA,PASAULE,2076,426656272
1087,USA,PASAULE,2077,427784144
1088,USA,PASAULE,2078,428877622
1089,USA,PASAULE,2079,429937386
1090,USA,PASAULE,2080,430964445
1091,USA,PASAULE,2081,431959556
1092,USA,PASAULE,2082,432924212
1093,USA,PASAULE,2083,433861239
1094,USA,PASAULE,2084,434774094
1095,USA,PASAULE,2085,435665821
1096,USA,PASAULE,2086,436537645
1097,USA,PASAULE,2087,437390893
1098,USA,PASAULE,2088,438228865
1099,USA,PASAULE,2089,439055296
1100,USA,PASAULE,2090,439872947
1101,USA,PASAULE,2091,440683039
1102,USA,PASAULE,2092,441485506
1103,USA,PASAULE,2093,442279321
1104,USA,PASAULE,2094,443063030
1105,USA,PASAULE,2095,443835150
1106,USA,PASAULE,2096,444594339
1107,USA,PASAULE,2097,445339487
1108,USA,PASAULE,2098,446069736
1109,USA,PASAULE,2099,446784432
1110,USA,PASAULE,2100,447483156
1111,SOMALIA,PASAULE,1990,7397347
1112,SOMALIA,PASAULE,1991,7455936
1113,SOMALIA,PASAULE,1992,7488544
1114,SOMALIA,PASAULE,1993,7519811
1115,SOMALIA,PASAULE,1994,7583954
1116,SOMALIA,PASAULE,1995,7704894
1117,SOMALIA,PASAULE,1996,7892389
1118,SOMALIA,PASAULE,1997,8137475
1119,SOMALIA,PASAULE,1998,8422372
1120,SOMALIA,PASAULE,1999,8720231
1121,SOMALIA,PASAULE,2000,9011479
1122,SOMALIA,PASAULE,2001,9290823
1123,SOMALIA,PASAULE,2002,9564167
1124,SOMALIA,PASAULE,2003,9836397
1125,SOMALIA,PASAULE,2004,10116228
1126,SOMALIA,PASAULE,2005,10409925
1127,SOMALIA,PASAULE,2006,10718317
1128,SOMALIA,PASAULE,2007,11038596
1129,SOMALIA,PASAULE,2008,11369276
1130,SOMALIA,PASAULE,2009,11707990
1131,SOMALIA,PASAULE,2010,12053223
1132,SOMALIA,PASAULE,2011,12404725
1133,SOMALIA,PASAULE,2012,12763776
1134,SOMALIA,PASAULE,2013,13132349
1135,SOMALIA,PASAULE,2014,13513125
1136,SOMALIA,PASAULE,2015,13908129
1137,SOMALIA,PASAULE,2016,14317996
1138,SOMALIA,PASAULE,2017,14742523
1139,SOMALIA,PASAULE,2018,15181925
1140,SOMALIA,PASAULE,2019,15636171
1141,SOMALIA,PASAULE,2020,16105174
1142,SOMALIA,PASAULE,2021,16589196
1143,SOMALIA,PASAULE,2022,17088214
1144,SOMALIA,PASAULE,2023,17601387
1145,SOMALIA,PASAULE,2024,18127560
1146,SOMALIA,PASAULE,2025,18665849
1147,SOMALIA,PASAULE,2026,19215918
1148,SOMALIA,PASAULE,2027,19777797
1149,SOMALIA,PASAULE,2028,20351526
1150,SOMALIA,PASAULE,2029,20937235
1151,SOMALIA,PASAULE,2030,21535019
1152,SOMALIA,PASAULE,2031,22144759
1153,SOMALIA,PASAULE,2032,22766243
1154,SOMALIA,PASAULE,2033,23399316
1155,SOMALIA,PASAULE,2034,24043828
1156,SOMALIA,PASAULE,2035,24699613
1157,SOMALIA,PASAULE,2036,25366549
1158,SOMALIA,PASAULE,2037,26044595
1159,SOMALIA,PASAULE,2038,26733772
1160,SOMALIA,PASAULE,2039,27434193
1161,SOMALIA,PASAULE,2040,28145899
1162,SOMALIA,PASAULE,2041,28868760
1163,SOMALIA,PASAULE,2042,29602596
1164,SOMALIA,PASAULE,2043,30347355
1165,SOMALIA,PASAULE,2044,31102953
1166,SOMALIA,PASAULE,2045,31869275
1167,SOMALIA,PASAULE,2046,32646129
1168,SOMALIA,PASAULE,2047,33433209
1169,SOMALIA,PASAULE,2048,34230143
1170,SOMALIA,PASAULE,2049,35036488
1171,SOMALIA,PASAULE,2050,35851792
1172,SOMALIA,PASAULE,2051,36675703
1173,SOMALIA,PASAULE,2052,37507879
1174,SOMALIA,PASAULE,2053,38347878
1175,SOMALIA,PASAULE,2054,39195255
1176,SOMALIA,PASAULE,2055,40049539
1177,SOMALIA,PASAULE,2056,40910365
1178,SOMALIA,PASAULE,2057,41777303
1179,SOMALIA,PASAULE,2058,42649847
1180,SOMALIA,PASAULE,2059,43527437
1181,SOMALIA,PASAULE,2060,44409572
1182,SOMALIA,PASAULE,2061,45295820
1183,SOMALIA,PASAULE,2062,46185811
1184,SOMALIA,PASAULE,2063,47079289
1185,SOMALIA,PASAULE,2064,47976033
1186,SOMALIA,PASAULE,2065,48875776
1187,SOMALIA,PASAULE,2066,49778160
1188,SOMALIA,PASAULE,2067,50682757
1189,SOMALIA,PASAULE,2068,51589203
1190,SOMALIA,PASAULE,2069,52497144
1191,SOMALIA,PASAULE,2070,53406176
1192,SOMALIA,PASAULE,2071,54315940
1193,SOMALIA,PASAULE,2072,55225970
1194,SOMALIA,PASAULE,2073,56135826
1195,SOMALIA,PASAULE,2074,57044994
1196,SOMALIA,PASAULE,2075,57953019
1197,SOMALIA,PASAULE,2076,58859452
1198,SOMALIA,PASAULE,2077,59763861
1199,SOMALIA,PASAULE,2078,60665741
1200,SOMALIA,PASAULE,2079,61564563
1201,SOMALIA,PASAULE,2080,62459838
1202,SOMALIA,PASAULE,2081,63351057
1203,SOMALIA,PASAULE,2082,64237810
1204,SOMALIA,PASAULE,2083,65119765
1205,SOMALIA,PASAULE,2084,65996642
1206,SOMALIA,PASAULE,2085,66868091
1207,SOMALIA,PASAULE,2086,67733787
1208,SOMALIA,PASAULE,2087,68593231
1209,SOMALIA,PASAULE,2088,69445711
1210,SOMALIA,PASAULE,2089,70290422
1211,SOMALIA,PASAULE,2090,71126692
1212,SOMALIA,PASAULE,2091,71954064
1213,SOMALIA,PASAULE,2092,72772292
1214,SOMALIA,PASAULE,2093,73581259
1215,SOMALIA,PASAULE,2094,74380862
1216,SOMALIA,PASAULE,2095,75171009
1217,SOMALIA,PASAULE,2096,75951530
1218,SOMALIA,PASAULE,2097,76722209
1219,SOMALIA,PASAULE,2098,77482753
1220,SOMALIA,PASAULE,2099,78232788
1221,SOMALIA,PASAULE,2100,78971914
1222,RWANDA,PASAULE,1990,7235798
1223,RWANDA,PASAULE,1991,7051759
1224,RWANDA,PASAULE,1992,6701851
1225,RWANDA,PASAULE,1993,6299909
1226,RWANDA,PASAULE,1994,6005095
1227,RWANDA,PASAULE,1995,5928078
1228,RWANDA,PASAULE,1996,6115168
1229,RWANDA,PASAULE,1997,6522382
1230,RWANDA,PASAULE,1998,7059813
1231,RWANDA,PASAULE,1999,7593239
1232,RWANDA,PASAULE,2000,8025703
1233,RWANDA,PASAULE,2001,8329406
1234,RWANDA,PASAULE,2002,8536205
1235,RWANDA,PASAULE,2003,8680346
1236,RWANDA,PASAULE,2004,8818438
1237,RWANDA,PASAULE,2005,8991735
1238,RWANDA,PASAULE,2006,9206580
1239,RWANDA,PASAULE,2007,9447402
1240,RWANDA,PASAULE,2008,9708169
1241,RWANDA,PASAULE,2009,9977446
1242,RWANDA,PASAULE,2010,10246842
1243,RWANDA,PASAULE,2011,10516071
1244,RWANDA,PASAULE,2012,10788853
1245,RWANDA,PASAULE,2013,11065151
1246,RWANDA,PASAULE,2014,11345357
1247,RWANDA,PASAULE,2015,11629553
1248,RWANDA,PASAULE,2016,11917508
1249,RWANDA,PASAULE,2017,12208407
1250,RWANDA,PASAULE,2018,12501156
1251,RWANDA,PASAULE,2019,12794412
1252,RWANDA,PASAULE,2020,13087173
1253,RWANDA,PASAULE,2021,13378967
1254,RWANDA,PASAULE,2022,13669913
1255,RWANDA,PASAULE,2023,13960532
1256,RWANDA,PASAULE,2024,14251666
1257,RWANDA,PASAULE,2025,14543965
1258,RWANDA,PASAULE,2026,14837434
1259,RWANDA,PASAULE,2027,15131882
1260,RWANDA,PASAULE,2028,15427633
1261,RWANDA,PASAULE,2029,15725021
1262,RWANDA,PASAULE,2030,16024252
1263,RWANDA,PASAULE,2031,16325334
1264,RWANDA,PASAULE,2032,16628034
1265,RWANDA,PASAULE,2033,16932098
1266,RWANDA,PASAULE,2034,17237133
1267,RWANDA,PASAULE,2035,17542746
1268,RWANDA,PASAULE,2036,17848704
1269,RWANDA,PASAULE,2037,18154671
1270,RWANDA,PASAULE,2038,18459997
1271,RWANDA,PASAULE,2039,18763878
1272,RWANDA,PASAULE,2040,19065658
1273,RWANDA,PASAULE,2041,19364953
1274,RWANDA,PASAULE,2042,19661478
1275,RWANDA,PASAULE,2043,19954727
1276,RWANDA,PASAULE,2044,20244161
1277,RWANDA,PASAULE,2045,20529380
1278,RWANDA,PASAULE,2046,20810047
1279,RWANDA,PASAULE,2047,21086028
1280,RWANDA,PASAULE,2048,21357305
1281,RWANDA,PASAULE,2049,21623956
1282,RWANDA,PASAULE,2050,21886077
1283,RWANDA,PASAULE,2051,22143519
1284,RWANDA,PASAULE,2052,22396185
1285,RWANDA,PASAULE,2053,22644199
1286,RWANDA,PASAULE,2054,22887719
1287,RWANDA,PASAULE,2055,23126854
1288,RWANDA,PASAULE,2056,23361603
1289,RWANDA,PASAULE,2057,23591861
1290,RWANDA,PASAULE,2058,23817492
1291,RWANDA,PASAULE,2059,24038318
1292,RWANDA,PASAULE,2060,24254197
1293,RWANDA,PASAULE,2061,24465018
1294,RWANDA,PASAULE,2062,24670728
1295,RWANDA,PASAULE,2063,24871256
1296,RWANDA,PASAULE,2064,25066552
1297,RWANDA,PASAULE,2065,25256531
1298,RWANDA,PASAULE,2066,25441158
1299,RWANDA,PASAULE,2067,25620276
1300,RWANDA,PASAULE,2068,25793687
1301,RWANDA,PASAULE,2069,25961089
1302,RWANDA,PASAULE,2070,26122284
1303,RWANDA,PASAULE,2071,26277166
1304,RWANDA,PASAULE,2072,26425729
1305,RWANDA,PASAULE,2073,26567983
1306,RWANDA,PASAULE,2074,26704000
1307,RWANDA,PASAULE,2075,26833816
1308,RWANDA,PASAULE,2076,26957428
1309,RWANDA,PASAULE,2077,27074833
1310,RWANDA,PASAULE,2078,27186067
1311,RWANDA,PASAULE,2079,27291208
1312,RWANDA,PASAULE,2080,27390322
1313,RWANDA,PASAULE,2081,27483437
1314,RWANDA,PASAULE,2082,27570589
1315,RWANDA,PASAULE,2083,27651834
1316,RWANDA,PASAULE,2084,27727223
1317,RWANDA,PASAULE,2085,27796802
1318,RWANDA,PASAULE,2086,27860653
1319,RWANDA,PASAULE,2087,27918806
1320,RWANDA,PASAULE,2088,27971301
1321,RWANDA,PASAULE,2089,28018144
1322,RWANDA,PASAULE,2090,28059365
1323,RWANDA,PASAULE,2091,28095030
1324,RWANDA,PASAULE,2092,28125239
1325,RWANDA,PASAULE,2093,28150111
1326,RWANDA,PASAULE,2094,28169757
1327,RWANDA,PASAULE,2095,28184314
1328,RWANDA,PASAULE,2096,28193910
1329,RWANDA,PASAULE,2097,28198648
1330,RWANDA,PASAULE,2098,28198640
1331,RWANDA,PASAULE,2099,28193996
1332,RWANDA,PASAULE,2100,28184816
1333,AFGHANISTAN,PASAULE,1990,12249114
1334,AFGHANISTAN,PASAULE,1991,12993657
1335,AFGHANISTAN,PASAULE,1992,13981231
1336,AFGHANISTAN,PASAULE,1993,15095099
1337,AFGHANISTAN,PASAULE,1994,16172719
1338,AFGHANISTAN,PASAULE,1995,17099541
1339,AFGHANISTAN,PASAULE,1996,17822884
1340,AFGHANISTAN,PASAULE,1997,18381605
1341,AFGHANISTAN,PASAULE,1998,18863999
1342,AFGHANISTAN,PASAULE,1999,19403676
1343,AFGHANISTAN,PASAULE,2000,20093756
1344,AFGHANISTAN,PASAULE,2001,20966463
1345,AFGHANISTAN,PASAULE,2002,21979923
1346,AFGHANISTAN,PASAULE,2003,23064851
1347,AFGHANISTAN,PASAULE,2004,24118979
1348,AFGHANISTAN,PASAULE,2005,25070798
1349,AFGHANISTAN,PASAULE,2006,25893450
1350,AFGHANISTAN,PASAULE,2007,26616792
1351,AFGHANISTAN,PASAULE,2008,27294031
1352,AFGHANISTAN,PASAULE,2009,28004331
1353,AFGHANISTAN,PASAULE,2010,28803167
1354,AFGHANISTAN,PASAULE,2011,29708599
1355,AFGHANISTAN,PASAULE,2012,30696958
1356,AFGHANISTAN,PASAULE,2013,31731688
1357,AFGHANISTAN,PASAULE,2014,32758020
1358,AFGHANISTAN,PASAULE,2015,33736494
1359,AFGHANISTAN,PASAULE,2016,34656032
1360,AFGHANISTAN,PASAULE,2017,35530081
1361,AFGHANISTAN,PASAULE,2018,36373176
1362,AFGHANISTAN,PASAULE,2019,37209007
1363,AFGHANISTAN,PASAULE,2020,38054941
1364,AFGHANISTAN,PASAULE,2021,38913707
1365,AFGHANISTAN,PASAULE,2022,39779095
1366,AFGHANISTAN,PASAULE,2023,40649204
1367,AFGHANISTAN,PASAULE,2024,41519986
1368,AFGHANISTAN,PASAULE,2025,42388400
1369,AFGHANISTAN,PASAULE,2026,43254446
1370,AFGHANISTAN,PASAULE,2027,44119315
1371,AFGHANISTAN,PASAULE,2028,44982317
1372,AFGHANISTAN,PASAULE,2029,45842659
1373,AFGHANISTAN,PASAULE,2030,46699545
1374,AFGHANISTAN,PASAULE,2031,47552324
1375,AFGHANISTAN,PASAULE,2032,48400329
1376,AFGHANISTAN,PASAULE,2033,49242776
1377,AFGHANISTAN,PASAULE,2034,50078786
1378,AFGHANISTAN,PASAULE,2035,50907550
1379,AFGHANISTAN,PASAULE,2036,51728328
1380,AFGHANISTAN,PASAULE,2037,52540360
1381,AFGHANISTAN,PASAULE,2038,53342664
1382,AFGHANISTAN,PASAULE,2039,54134238
1383,AFGHANISTAN,PASAULE,2040,54914122
1384,AFGHANISTAN,PASAULE,2041,55681683
1385,AFGHANISTAN,PASAULE,2042,56436296
1386,AFGHANISTAN,PASAULE,2043,57177142
1387,AFGHANISTAN,PASAULE,2044,57903378
1388,AFGHANISTAN,PASAULE,2045,58614315
1389,AFGHANISTAN,PASAULE,2046,59309352
1390,AFGHANISTAN,PASAULE,2047,59988191
1391,AFGHANISTAN,PASAULE,2048,60650823
1392,AFGHANISTAN,PASAULE,2049,61297440
1393,AFGHANISTAN,PASAULE,2050,61928118
1394,AFGHANISTAN,PASAULE,2051,62542629
1395,AFGHANISTAN,PASAULE,2052,63140612
1396,AFGHANISTAN,PASAULE,2053,63721905
1397,AFGHANISTAN,PASAULE,2054,64286388
1398,AFGHANISTAN,PASAULE,2055,64833869
1399,AFGHANISTAN,PASAULE,2056,65364208
1400,AFGHANISTAN,PASAULE,2057,65877123
1401,AFGHANISTAN,PASAULE,2058,66372235
1402,AFGHANISTAN,PASAULE,2059,66849094
1403,AFGHANISTAN,PASAULE,2060,67307303
1404,AFGHANISTAN,PASAULE,2061,67746600
1405,AFGHANISTAN,PASAULE,2062,68166836
1406,AFGHANISTAN,PASAULE,2063,68567901
1407,AFGHANISTAN,PASAULE,2064,68949732
1408,AFGHANISTAN,PASAULE,2065,69312240
1409,AFGHANISTAN,PASAULE,2066,69655300
1410,AFGHANISTAN,PASAULE,2067,69978689
1411,AFGHANISTAN,PASAULE,2068,70282194
1412,AFGHANISTAN,PASAULE,2069,70565547
1413,AFGHANISTAN,PASAULE,2070,70828562
1414,AFGHANISTAN,PASAULE,2071,71071244
1415,AFGHANISTAN,PASAULE,2072,71293579
1416,AFGHANISTAN,PASAULE,2073,71495235
1417,AFGHANISTAN,PASAULE,2074,71675834
1418,AFGHANISTAN,PASAULE,2075,71835187
1419,AFGHANISTAN,PASAULE,2076,71973309
1420,AFGHANISTAN,PASAULE,2077,72090564
1421,AFGHANISTAN,PASAULE,2078,72187611
1422,AFGHANISTAN,PASAULE,2079,72265313
1423,AFGHANISTAN,PASAULE,2080,72324435
1424,AFGHANISTAN,PASAULE,2081,72365474
1425,AFGHANISTAN,PASAULE,2082,72388742
1426,AFGHANISTAN,PASAULE,2083,72394688
1427,AFGHANISTAN,PASAULE,2084,72383708
1428,AFGHANISTAN,PASAULE,2085,72356276
1429,AFGHANISTAN,PASAULE,2086,72312905
1430,AFGHANISTAN,PASAULE,2087,72254237
1431,AFGHANISTAN,PASAULE,2088,72180933
1432,AFGHANISTAN,PASAULE,2089,72093731
1433,AFGHANISTAN,PASAULE,2090,71993320
1434,AFGHANISTAN,PASAULE,2091,71880385
1435,AFGHANISTAN,PASAULE,2092,71755556
1436,AFGHANISTAN,PASAULE,2093,71619483
1437,AFGHANISTAN,PASAULE,2094,71472775
1438,AFGHANISTAN,PASAULE,2095,71316116
1439,AFGHANISTAN,PASAULE,2096,71150213
1440,AFGHANISTAN,PASAULE,2097,70975797
1441,AFGHANISTAN,PASAULE,2098,70793669
1442,AFGHANISTAN,PASAULE,2099,70604652
1443,AFGHANISTAN,PASAULE,2100,70409629
